41.89785	-70.56873333	90.38272816
41.89921667	-70.56945	82.37082067
41.90053333	-70.57203333	77.07070707
41.90276667	-70.57135	17.07070707
41.90155	-70.5725	55.44651619
41.90245	-70.57241667	18.48151848
41.90261667	-70.56975	7.121057986
41.90366667	-70.57266667	30.0407332
41.90406667	-70.57251667	27.06237425
41.90516667	-70.57013333	26.34194831
41.9058	-70.57156667	19.3124368
41.90596667	-70.56976667	24.35387674
41.90693333	-70.57203333	19.77687627
41.90343333	-70.56778333	23.96039604
41.90493333	-70.56573333	14.59566075
41.90521667	-70.56415	39.57273652
41.90638333	-70.56496667	22.93120638
41.90788333	-70.56221667	24.7706422
41.9097	-70.56451667	9.778225806
41.9082	-70.56755	10.62124248
41.90715	-70.56873333	13.4254689
41.90746667	-70.56943333	15.11156187
41.9082	-70.57023333	19.94017946
41.90858333	-70.57148333	21.6189536
41.90855833	-70.57148333	16.02753196
41.9086	-70.57157222	14.14441147
41.90861944	-70.57148333	18.41584158
41.90918333	-70.5707	6.771344455
41.90966667	-70.57115	14.83679525
41.91213333	-70.56718333	4.317958783
41.91263333	-70.56768333	9.832841691
41.91401667	-70.56565	88.44919786
41.91421667	-70.56626667	79.43925234
41.911815	-70.566183	0
41.911465	-70.565664	20
41.911144	-70.565158	40
41.910842	-70.564708	60
41.910497	-70.564201	80
41.910182	-70.563708	100
