41.91794205	-70.57740021	50.02291819
41.91691589	-70.57553101	21.71174769
41.91712952	-70.57672119	19.79100806
41.91692734	-70.57766724	16.63820125
41.91745377	-70.57867432	33.48388318
41.91796112	-70.57816315	55.9907805
41.91737366	-70.57674408	11.06526227
41.91826248	-70.57879639	52.01872467
41.91664886	-70.57759094	13.55046829
41.91663361	-70.57736206	15.30290215
41.91581726	-70.57458496	23.26510676
41.91619873	-70.5762558	37.57945464
41.91631699	-70.5742569	8.446212431
41.91568756	-70.57672882	6.693854826
41.9164238	-70.57569122	38.30568065
41.9158783	-70.57472229	10.07518506
41.9161911	-70.57846832	20.08538743
41.91569901	-70.574646	20.48310681
41.91584778	-70.57574463	21.09081856
41.91596222	-70.57611084	16.21365298
41.91753769	-70.5743866	5.850042583
41.91761017	-70.57458496	7.738969328
41.91768	-70.57466	4.206407531
41.91762161	-70.57478333	14.06161976
41.91735077	-70.57385254	11.8646016
41.91765594	-70.57501984	6.538893505
41.91514587	-70.57602692	19.3078125
41.91436386	-70.57741547	41.33149131
41.9144249	-70.57634735	2.537748028
41.91489029	-70.57619476	25.98564186
41.91418076	-70.57695007	6.898202954
41.914711	-70.57688904	5.632264241
41.91471481	-70.57598114	19.06968386
41.91381454	-70.57723236	34.6085199
41.91517639	-70.57695007	18.74015513
41.91380692	-70.5776062	46.75720636
41.91317749	-70.57800293	35.01115315
41.91378784	-70.57587433	4.147003989
41.91336823	-70.57670593	11.0247788
41.91286087	-70.57771301	86.80570568
41.91373062	-70.57628632	10.36832509
41.91336441	-70.57621765	19.79100806
41.91321564	-70.5759964	14.57740685
41.91354752	-70.57832336	54.37820208
41.91265488	-70.57660675	41.33149131
41.91638947	-70.57862854	22.39903242
41.91630936	-70.57840729	24.94527283
41.91624069	-70.57819366	12.29802277
41.91616058	-70.57795715	24.15242929
41.9160881	-70.5776825	30.66231338
41.91604996	-70.57746887	4.847726856
41.91601944	-70.57720947	26.69144872
41.91601944	-70.57697296	9.649011381
41.91600037	-70.57672119	7.787087739
41.91600037	-70.57646942	8.946305601
41.91598892	-70.57623291	24.88815318
41.91596	-70.57598877	31.42061636
41.9159584	-70.575737	23.3748846
41.91595078	-70.57550049	12.84633574
41.91596985	-70.57523346	17.91302399
41.91601181	-70.57498932	31.04048078
41.91603088	-70.57475281	17.02662334
41.91601944	-70.57449341	24.20856424
41.91596985	-70.57427216	18.32299516
41.91592026	-70.57402039	19.83983854
41.91585159	-70.57376862	21.55528873
41.91421	-70.574749	0
41.913996	-70.574749	20
41.913782	-70.574749	40
41.913568	-70.574749	60
41.913354	-70.574749	80
41.91314	-70.574749	100
