41.89785	-70.56873333	90.70227498
41.89921667	-70.56945	81.07843137
41.90053333	-70.57203333	75.10080645
41.90276667	-70.57135	35.44554455
41.90155	-70.5725	59.12698413
41.90245	-70.57241667	28.0511811
41.90261667	-70.56975	7.669322709
41.90366667	-70.57266667	25.50607287
41.90406667	-70.57251667	25.9779338
41.90516667	-70.57013333	15.73146293
41.9058	-70.57156667	22.1664995
41.90596667	-70.56976667	20.42042042
41.90693333	-70.57203333	24.68043265
41.90343333	-70.56778333	29.13705584
41.90493333	-70.56573333	21.61616162
41.90521667	-70.56415	20.17982018
41.90638333	-70.56496667	33.91038697
41.90788333	-70.56221667	43.99185336
41.9097	-70.56451667	9.831181728
41.9082	-70.56755	11.11111111
41.90715	-70.56873333	29.90654206
41.90746667	-70.56943333	12.09439528
41.9082	-70.57023333	24.31886983
41.90858333	-70.57148333	30.04032258
41.90855833	-70.57148333	10.24096386
41.9086	-70.57157222	25.83249243
41.90861944	-70.57148333	21.10453649
41.90918333	-70.5707	12.15139442
41.90966667	-70.57115	34.40320963
41.91213333	-70.56718333	8.035714286
41.91263333	-70.56768333	21.95608782
41.91401667	-70.56565	83.50951374
41.91421667	-70.56626667	75.28089888
41.911815	-70.566183	0
41.911465	-70.565664	20
41.911144	-70.565158	40
41.910842	-70.564708	60
41.910497	-70.564201	80
41.910182	-70.563708	100
