41.89785	-70.56873333	1.795115045
41.89921667	-70.56945	1.473900451
41.90053333	-70.57203333	-0.5
41.90276667	-70.57135	-10.66222411
41.90155	-70.5725	13.7117237
41.90245	-70.57241667	23.11420227
41.90261667	-70.56975	-12.48590954
41.90366667	-70.57266667	29.90735885
41.90406667	-70.57251667	34.05445526
41.90516667	-70.57013333	19.27485989
41.9058	-70.57156667	53.04347915
41.90596667	-70.56976667	50.97167261
41.90693333	-70.57203333	45.31075681
41.90343333	-70.56778333	8.308510552
41.90493333	-70.56573333	25.6907805
41.90521667	-70.56415	6.900611645
41.90638333	-70.56496667	65.1
41.90788333	-70.56221667	-69.17010262
41.9097	-70.56451667	-5.550276493
41.9082	-70.56755	10.95973193
41.90715	-70.56873333	-19.98832142
41.90746667	-70.56943333	38.30837295
41.9082	-70.57023333	18.09708378
41.90858333	-70.57148333	13.05838311
41.90855833	-70.57148333	37.47209399
41.9086	-70.57157222	22.03562318
41.90861944	-70.57148333	16.24123833
41.90918333	-70.5707	13.98648044
41.90966667	-70.57115	14.17693416
41.91213333	-70.56718333	35.11078765
41.91263333	-70.56768333	22.87805811
41.91401667	-70.56565	-44.05134495
41.91421667	-70.56626667	-38.02703977
41.911815	-70.566183	-100
41.911465	-70.565664	-60
41.911144	-70.565158	-20
41.910842	-70.564708	20
41.910497	-70.564201	60
41.910182	-70.563708	100
