41.89785	-70.56873333	100
41.89921667	-70.56945	105.4806265
41.90053333	-70.57203333	103.3514608
41.90276667	-70.57135	100
41.90155	-70.5725	63.52153434
41.90245	-70.57241667	55.00968903
41.90261667	-70.56975	3.726009597
41.90366667	-70.57266667	46.12290091
41.90406667	-70.57251667	60.96982592
41.90516667	-70.57013333	40.28282471
41.9058	-70.57156667	69.64084276
41.90596667	-70.56976667	45.30791177
41.90693333	-70.57203333	74.21550101
41.90343333	-70.56778333	42.17181042
41.90493333	-70.56573333	59.01049555
41.90521667	-70.56415	51.06324718
41.90638333	-70.56496667	100
41.90788333	-70.56221667	61.58647568
41.9097	-70.56451667	22.61349592
41.9082	-70.56755	39.27647103
41.90715	-70.56873333	11.78541629
41.90746667	-70.56943333	43.67989796
41.9082	-70.57023333	86.01184705
41.90858333	-70.57148333	54.85016107
41.90918333	-70.5707	48.43928881
41.90966667	-70.57115	34.07646505
41.91213333	-70.56718333	23.59542754
41.91263333	-70.56768333	70.73257028
41.91401667	-70.56565	78.36790508
41.91421667	-70.56626667	58.08347395
41.911815	-70.566183	0
41.911465	-70.565664	20
41.911144	-70.565158	40
41.910842	-70.564708	60
41.910497	-70.564201	80
41.910182	-70.563708	100
